;0;1;2
0;5.206458467757087;-8.537038929641854;-7.909196532702218
1;-2.011913995758864;8.658266932968662;-9.46815113486605
2;-10.768784744870905;8.200332190827384;9.394020128935534
3;-2.52634837185842;-8.343831822917243;8.364668450667427
